"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_name","gene_source","gene_biotype","transcript_id","transcript_name","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","tag","Orthogroup"
"744","WBGene00024329","II",110944,114751,3808,"-","WormBase","gene",NA,NA,"1","Cbr-aqp-10","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010124"
"745","WBGene00024330","II",100445,110561,10117,"+","WormBase","gene",NA,NA,"1","Cbr-shk-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010125"
"746","WBGene00024331","II",93731,95602,1872,"+","WormBase","gene",NA,NA,"1","Cbr-nlp-11","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0012371"
"747","WBGene00024332","II",84509,88163,3655,"+","WormBase","gene",NA,NA,"1","Cbr-nos-3","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010128"
"748","WBGene00024333","II",81170,83903,2734,"-","WormBase","gene",NA,NA,"1","CBG01041","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002888"
"749","WBGene00024334","II",77728,81080,3353,"-","WormBase","gene",NA,NA,"1","Cbr-pno-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010127"
"750","WBGene00024335","II",71581,76046,4466,"+","WormBase","gene",NA,NA,"1","CBG01044","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","WBGene00024336","II",65299,70145,4847,"+","WormBase","gene",NA,NA,"1","Cbr-mab-3","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010126"
"752","WBGene00024337","II",55554,56065,512,"+","WormBase","gene",NA,NA,"1","CBG01046","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0012370"
"753","WBGene00024338","II",56203,57770,1568,"-","WormBase","gene",NA,NA,"1","Cbr-cutl-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0012369"
"754","WBGene00024339","II",53679,54468,790,"+","WormBase","gene",NA,NA,"1","CBG01048","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0012491"
"755","WBGene00024340","II",51162,51898,737,"-","WormBase","gene",NA,NA,"1","CBG01049","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014808"
"756","WBGene00024341","II",43541,46329,2789,"-","WormBase","gene",NA,NA,"1","Cbr-glt-5","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002120"
"757","WBGene00024342","II",41939,43294,1356,"-","WormBase","gene",NA,NA,"1","CBG01051","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010129"
"758","WBGene00024343","II",39118,40754,1637,"-","WormBase","gene",NA,NA,"1","Cbr-mop-25.2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001015"
"759","WBGene00024344","II",35432,38223,2792,"-","WormBase","gene",NA,NA,"1","Cbr-wee-1.3","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002256"
"760","WBGene00024345","II",33113,34939,1827,"-","WormBase","gene",NA,NA,"1","CBG01054","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0012372"
"761","WBGene00024346","II",32025,33112,1088,"+","WormBase","gene",NA,NA,"1","CBG01055","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014833"
"762","WBGene00024347","II",28105,29867,1763,"+","WormBase","gene",NA,NA,"1","CBG01056","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010131"
"763","WBGene00024348","II",22761,24820,2060,"-","WormBase","gene",NA,NA,"1","Cbr-taf-8","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0013442"
"764","WBGene00024349","II",20699,21990,1292,"-","WormBase","gene",NA,NA,"1","CBG01058","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0015456"
"765","WBGene00024350","II",18230,20109,1880,"-","WormBase","gene",NA,NA,"1","Cbr-arc-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010133"
"766","WBGene00024351","II",16002,18139,2138,"-","WormBase","gene",NA,NA,"1","Cbr-cyp-13A10","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000089"
"767","WBGene00024352","II",13861,15061,1201,"-","WormBase","gene",NA,NA,"1","CBG01061","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002676"
"768","WBGene00024353","II",11725,13552,1828,"+","WormBase","gene",NA,NA,"1","CBG01062","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010132"
"769","WBGene00024354","II",8122,9355,1234,"-","WormBase","gene",NA,NA,"1","CBG01064","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0013439"
"770","WBGene00024355","II",5889,7295,1407,"+","WormBase","gene",NA,NA,"1","CBG01066","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005386"
"771","WBGene00024356","II",3604,5501,1898,"+","WormBase","gene",NA,NA,"1","Cbr-sqv-8","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005390"
"772","WBGene00024357","V",5231257,5237432,6176,"+","WormBase","gene",NA,NA,"1","Cbr-phf-10","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0004179"
"773","WBGene00024358","V",5203934,5209201,5268,"-","WormBase","gene",NA,NA,"1","Cbr-npr-5","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007405"
"774","WBGene00024359","V",5194704,5198851,4148,"-","WormBase","gene",NA,NA,"1","CBG01074","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003040"
"775","WBGene00024360","V",5181786,5194288,12503,"-","WormBase","gene",NA,NA,"1","Cbr-oac-55","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0004919"
"776","WBGene00024361","V",5176961,5181671,4711,"+","WormBase","gene",NA,NA,"1","CBG01076","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0004918"
"777","WBGene00024362","V",5175092,5176016,925,"-","WormBase","gene",NA,NA,"1","Cbr-rab-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010074"
"778","WBGene00024363","V",5171178,5174531,3354,"+","WormBase","gene",NA,NA,"1","CBG01078","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010073"
"779","WBGene00024365","V",5147832,5148946,1115,"-","WormBase","gene",NA,NA,"1","CBG01081","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","WBGene00024366","V",5121319,5136138,14820,"-","WormBase","gene",NA,NA,"1","Cbr-madd-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010072"
"781","WBGene00024367","V",5116549,5117097,549,"-","WormBase","gene",NA,NA,"1","CBG01083","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0020731"
"782","WBGene00024368","V",5109100,5116432,7333,"+","WormBase","gene",NA,NA,"1","CBG01084","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001354"
"783","WBGene00024370","V",5102080,5104456,2377,"+","WormBase","gene",NA,NA,"1","Cbr-wrb-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001194"
"784","WBGene00024371","V",5095321,5101764,6444,"-","WormBase","gene",NA,NA,"1","CBG01087","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007433"
"785","WBGene00024373","V",5090662,5095130,4469,"+","WormBase","gene",NA,NA,"1","CBG01090","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0013074"
"786","WBGene00024376","V",5076897,5087062,10166,"-","WormBase","gene",NA,NA,"1","Cbr-ptr-16","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007434"
"787","WBGene00024377","V",5073447,5075980,2534,"-","WormBase","gene",NA,NA,"1","CBG01095","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007435"
"788","WBGene00024378","V",5070214,5072648,2435,"-","WormBase","gene",NA,NA,"1","CBG01096","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014192"
"789","WBGene00024379","V",5067060,5069388,2329,"+","WormBase","gene",NA,NA,"1","Cbr-cmd-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010075"
"790","WBGene00024380","V",5050858,5053989,3132,"+","WormBase","gene",NA,NA,"1","Cbr-cutl-22","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0004189"
"791","WBGene00024382","V",5044904,5048285,3382,"+","WormBase","gene",NA,NA,"1","Cbr-cpr-8","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000749"
"792","WBGene00024383","V",5042661,5044266,1606,"+","WormBase","gene",NA,NA,"1","Cbr-cpr-5","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000749"
"793","WBGene00024384","V",5039698,5041817,2120,"-","WormBase","gene",NA,NA,"1","CBG01104","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000749"
"794","WBGene00024385","V",5021432,5039481,18050,"+","WormBase","gene",NA,NA,"1","CBG01105","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007432"
"795","WBGene00024388","V",5013641,5014314,674,"-","WormBase","gene",NA,NA,"1","CBG01108","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0018113"
"796","WBGene00024389","V",4994673,4996092,1420,"-","WormBase","gene",NA,NA,"1","CBG01110","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001243"
"797","WBGene00024390","V",4992354,4992771,418,"+","WormBase","gene",NA,NA,"1","CBG01112","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000021"
"798","WBGene00024391","V",4990811,4991259,449,"+","WormBase","gene",NA,NA,"1","CBG01113","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000021"
"799","WBGene00024392","V",4987059,4987365,307,"-","WormBase","gene",NA,NA,"1","CBG01114","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000021"
"800","WBGene00024393","V",4978746,4986742,7997,"+","WormBase","gene",NA,NA,"1","CBG01115","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000385"
"801","WBGene00024394","V",4968749,4978516,9768,"+","WormBase","gene",NA,NA,"1","Cbr-mct-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0004917"
"802","WBGene00024395","V",4971238,4973028,1791,"-","WormBase","gene",NA,NA,"1","CBG01117","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0004916"
"803","WBGene00024396","V",4965216,4970030,4815,"-","WormBase","gene",NA,NA,"1","CBG01118","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001621"
"804","WBGene00024397","V",4962409,4965157,2749,"+","WormBase","gene",NA,NA,"1","CBG01119","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003417"
"805","WBGene00024398","V",4954317,4960152,5836,"-","WormBase","gene",NA,NA,"1","CBG01120","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000253"
"806","WBGene00024399","V",4952867,4953679,813,"+","WormBase","gene",NA,NA,"1","CBG01121","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010402"
"807","WBGene00024400","V",4948611,4952365,3755,"-","WormBase","gene",NA,NA,"1","Cbr-srd-72","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014834"
"808","WBGene00024401","V",4943942,4945727,1786,"+","WormBase","gene",NA,NA,"1","CBG01124","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010071"
"809","WBGene00024402","V",4939731,4942903,3173,"+","WormBase","gene",NA,NA,"1","Cbr-srd-60","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000826"
"810","WBGene00024403","V",4933716,4935205,1490,"+","WormBase","gene",NA,NA,"1","Cbr-srd-61","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000930"
"811","WBGene00024404","V",4929341,4930533,1193,"-","WormBase","gene",NA,NA,"1","CBG01127","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001243"
"812","WBGene00024405","V",4923301,4924299,999,"-","WormBase","gene",NA,NA,"1","CBG01129","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000021"
"813","WBGene00024406","V",4923641,4923768,128,"+","WormBase","gene",NA,NA,"1","CBG01130","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","WBGene00024407","V",4919429,4920452,1024,"+","WormBase","gene",NA,NA,"1","CBG01132","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002266"
"815","WBGene00024408","V",4913133,4915026,1894,"+","WormBase","gene",NA,NA,"1","Cbr-irld-30","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000229"
"816","WBGene00024409","V",4907241,4911906,4666,"-","WormBase","gene",NA,NA,"1","Cbr-irld-25","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000229"
"817","WBGene00024410","V",4904339,4906292,1954,"-","WormBase","gene",NA,NA,"1","CBG01135","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000229"
"818","WBGene00024411","V",4895895,4903904,8010,"-","WormBase","gene",NA,NA,"1","CBG01136","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0013598"
"819","WBGene00024413","V",4892982,4895592,2611,"+","WormBase","gene",NA,NA,"1","CBG01138","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0011098"
"820","WBGene00024414","V",4888951,4891919,2969,"+","WormBase","gene",NA,NA,"1","Cbr-irld-22","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000229"
"821","WBGene00024415","V",4885734,4886518,785,"-","WormBase","gene",NA,NA,"1","CBG01140","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","WBGene00024416","V",4880435,4881967,1533,"-","WormBase","gene",NA,NA,"1","CBG01141","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000229"
"823","WBGene00024418","V",4871061,4875170,4110,"+","WormBase","gene",NA,NA,"1","CBG01143","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000404"
"824","WBGene00024420","V",4869696,4870510,815,"+","WormBase","gene",NA,NA,"1","CBG01145","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010403"
"825","WBGene00024421","V",4868570,4869325,756,"-","WormBase","gene",NA,NA,"1","CBG01146","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010403"
"826","WBGene00024422","V",4867136,4868431,1296,"+","WormBase","gene",NA,NA,"1","CBG01147","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000381"
"827","WBGene00024423","V",4864866,4866310,1445,"+","WormBase","gene",NA,NA,"1","CBG01148","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000381"
"828","WBGene00024424","V",4854324,4858457,4134,"-","WormBase","gene",NA,NA,"1","CBG01149","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","WBGene00024425","V",4852404,4854052,1649,"-","WormBase","gene",NA,NA,"1","CBG01150","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000498"
"830","WBGene00024426","V",4845880,4848943,3064,"-","WormBase","gene",NA,NA,"1","CBG01151","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000446"
"831","WBGene00024427","V",4845101,4845886,786,"+","WormBase","gene",NA,NA,"1","CBG01152","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000569"
"832","WBGene00024428","V",4839148,4840875,1728,"-","WormBase","gene",NA,NA,"1","CBG01154","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000102"
"833","WBGene00024429","V",4836247,4837587,1341,"+","WormBase","gene",NA,NA,"1","Cbr-srj-33","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000102"
"834","WBGene00024430","V",4832673,4834332,1660,"-","WormBase","gene",NA,NA,"1","CBG01156","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","WBGene00024431","V",4830493,4832152,1660,"+","WormBase","gene",NA,NA,"1","CBG01158","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000123"
"836","WBGene00024432","V",4824526,4825908,1383,"-","WormBase","gene",NA,NA,"1","CBG01159","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010516"
"837","WBGene00024433","V",4818057,4824547,6491,"-","WormBase","gene",NA,NA,"1","Cbr-folt-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001052"
"838","WBGene00024435","V",4816371,4817736,1366,"-","WormBase","gene",NA,NA,"1","Cbr-clec-85","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000545"
"839","WBGene00024436","V",4814557,4815650,1094,"-","WormBase","gene",NA,NA,"1","CBG01163","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000545"
"840","WBGene00024437","V",4813281,4814305,1025,"+","WormBase","gene",NA,NA,"1","CBG01164","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0016137"
"841","WBGene00024438","V",4807360,4808456,1097,"-","WormBase","gene",NA,NA,"1","CBG01166","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","WBGene00024439","V",4801948,4803563,1616,"+","WormBase","gene",NA,NA,"1","Cbr-srh-271","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000123"
"843","WBGene00024440","V",4799888,4801664,1777,"+","WormBase","gene",NA,NA,"1","CBG01168","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000123"
"844","WBGene00024441","V",4794344,4795123,780,"-","WormBase","gene",NA,NA,"1","CBG01169","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000898"
"845","WBGene00024442","V",4789290,4790474,1185,"-","WormBase","gene",NA,NA,"1","CBG01170","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000102"
"846","WBGene00024443","V",4788705,4788976,272,"-","WormBase","gene",NA,NA,"1","CBG01171","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0020732"
"847","WBGene00024444","V",4786136,4787339,1204,"-","WormBase","gene",NA,NA,"1","CBG01172","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","WBGene00024445","V",4781790,4782678,889,"-","WormBase","gene",NA,NA,"1","CBG01173","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","WBGene00024446","V",4777939,4779105,1167,"+","WormBase","gene",NA,NA,"1","CBG01175","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000368"
"850","WBGene00024447","V",4771487,4773468,1982,"-","WormBase","gene",NA,NA,"1","CBG01177","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000555"
"851","WBGene00024448","V",4767208,4771003,3796,"-","WormBase","gene",NA,NA,"1","CBG01178","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000555"
"852","WBGene00024449","V",4761964,4763820,1857,"+","WormBase","gene",NA,NA,"1","CBG01179","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000033"
"853","WBGene00024450","V",4760307,4761583,1277,"+","WormBase","gene",NA,NA,"1","CBG01180","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0020733"
"854","WBGene00024451","V",4758043,4758519,477,"+","WormBase","gene",NA,NA,"1","CBG01181","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000499"
"855","WBGene00024452","V",4750235,4755049,4815,"-","WormBase","gene",NA,NA,"1","CBG01182","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001621"
"856","WBGene00024453","V",4747469,4750059,2591,"+","WormBase","gene",NA,NA,"1","CBG01183","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003417"
"857","WBGene00024454","V",4744914,4745390,477,"+","WormBase","gene",NA,NA,"1","CBG01184","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000499"
"858","WBGene00024455","V",4739323,4739922,600,"+","WormBase","gene",NA,NA,"1","CBG01185","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010404"
"859","WBGene00024456","V",4732555,4733420,866,"-","WormBase","gene",NA,NA,"1","CBG01188","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010404"
"860","WBGene00024457","V",4730618,4731751,1134,"+","WormBase","gene",NA,NA,"1","CBG01189","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000013"
"861","WBGene00024458","V",4729465,4730176,712,"+","WormBase","gene",NA,NA,"1","CBG01190","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","WBGene00024459","V",4728104,4728862,759,"-","WormBase","gene",NA,NA,"1","CBG01191","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010404"
"863","WBGene00024461","V",4716694,4718032,1339,"-","WormBase","gene",NA,NA,"1","CBG01193","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014835"
"864","WBGene00024462","V",4715834,4716592,759,"+","WormBase","gene",NA,NA,"1","CBG01194","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010404"
"865","WBGene00024463","V",4714756,4715232,477,"-","WormBase","gene",NA,NA,"1","CBG01195","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010404"
"866","WBGene00024464","V",4714068,4714322,255,"+","WormBase","gene",NA,NA,"1","CBG01196","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0020734"
"867","WBGene00024465","V",4710562,4711358,797,"+","WormBase","gene",NA,NA,"1","CBG01197","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010404"
"868","WBGene00024466","V",4704534,4708259,3726,"-","WormBase","gene",NA,NA,"1","Cbr-nhr-186","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001443"
"869","WBGene00024467","V",4699264,4703059,3796,"-","WormBase","gene",NA,NA,"1","Cbr-nhr-185","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0012772"
"870","WBGene00024469","V",4677003,4693502,16500,"-","WormBase","gene",NA,NA,"1","CBG01202","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003653"
"871","WBGene00024470","V",4678298,4678889,592,"+","WormBase","gene",NA,NA,"1","CBG01203","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0013836"
"872","WBGene00024471","V",4675341,4676004,664,"+","WormBase","gene",NA,NA,"1","CBG01204","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000444"
"873","WBGene00024472","V",4673043,4673619,577,"+","WormBase","gene",NA,NA,"1","CBG01205","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","WBGene00024473","V",4672077,4672848,772,"+","WormBase","gene",NA,NA,"1","CBG01206","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","WBGene00024474","V",4668803,4669665,863,"+","WormBase","gene",NA,NA,"1","Cbr-scl-12","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000444"
"876","WBGene00024475","V",4666061,4666600,540,"+","WormBase","gene",NA,NA,"1","CBG01208","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000444"
"877","WBGene00024476","V",4659510,4662642,3133,"+","WormBase","gene",NA,NA,"1","CBG01210","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002000"
"878","WBGene00024477","V",4654115,4656732,2618,"-","WormBase","gene",NA,NA,"1","Cbr-ugt-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000612"
"879","WBGene00024478","V",4650814,4652119,1306,"+","WormBase","gene",NA,NA,"1","CBG01212","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","WBGene00024479","V",4644785,4645870,1086,"+","WormBase","gene",NA,NA,"1","CBG01213","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0012571"
"881","WBGene00024480","V",4642892,4644458,1567,"+","WormBase","gene",NA,NA,"1","CBG01214","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000237"
"882","WBGene00024481","V",4639916,4642327,2412,"+","WormBase","gene",NA,NA,"1","CBG01215","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000237"
"883","WBGene00024482","V",4629669,4631926,2258,"-","WormBase","gene",NA,NA,"1","CBG01216","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000041"
"884","WBGene00024483","V",4624590,4625981,1392,"-","WormBase","gene",NA,NA,"1","CBG01217","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000041"
"885","WBGene00024484","V",4622681,4623684,1004,"-","WormBase","gene",NA,NA,"1","CBG01218","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000155"
"886","WBGene00024485","V",4621046,4622331,1286,"+","WormBase","gene",NA,NA,"1","CBG01219","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000162"
"887","WBGene00024486","V",4613943,4617295,3353,"-","WormBase","gene",NA,NA,"1","CBG01220","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001711"
