"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","gene_name","Orthogroup"
"8088","FL83_08179","scaffold_35",220025,221741,1717,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007288"
"8089","FL83_08180","scaffold_35",223780,224546,767,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007289"
"8090","FL83_08181","scaffold_35",225239,226069,831,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007291"
"8091","FL83_08182","scaffold_35",226740,230007,3268,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007293"
"8092","FL83_08183","scaffold_35",231194,233095,1902,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001700"
"8093","FL83_08184","scaffold_35",233215,235529,2315,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007296"
"8094","FL83_08185","scaffold_35",236104,239047,2944,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007300"
"8095","FL83_08186","scaffold_35",240863,248425,7563,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002478"
"8096","FL83_08187","scaffold_35",249489,252366,2878,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007308"
"8097","FL83_08188","scaffold_35",255173,256583,1411,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011350"
"8098","FL83_08189","scaffold_35",256911,257490,580,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005373"
"8099","FL83_08190","scaffold_35",257681,258134,454,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004159"
"8100","FL83_08191","scaffold_35",260485,267923,7439,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003067"
"8101","FL83_08192","scaffold_35",268376,273449,5074,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013063"
"8102","FL83_08193","scaffold_35",274054,276457,2404,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015300"
"8103","FL83_08194","scaffold_35",278522,283822,5301,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011359"
"8104","FL83_08195","scaffold_35",284376,286042,1667,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007327"
"8105","FL83_08196","scaffold_35",288814,290506,1693,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011360"
"8106","FL83_08197","scaffold_35",290584,291708,1125,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011361"
"8107","FL83_08198","scaffold_35",292538,295536,2999,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007331"
"8108","FL83_08199","scaffold_35",295784,297921,2138,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007332"
"8109","FL83_08200","scaffold_35",297960,301419,3460,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011364"
"8110","FL83_08201","scaffold_35",301992,302884,893,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007333"
"8111","FL83_08202","scaffold_35",304398,305151,754,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007336"
"8112","FL83_08203","scaffold_35",310555,312646,2092,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004161"
"8113","FL83_08204","scaffold_35",312676,313535,860,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004161"
"8114","FL83_08205","scaffold_35",313944,314736,793,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007337"
"8115","FL83_08206","scaffold_35",314833,317229,2397,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004162"
"8116","FL83_08207","scaffold_35",317837,320519,2683,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003070"
"8117","FL83_08208","scaffold_35",320793,321811,1019,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004163"
"8118","FL83_08209","scaffold_35",322700,324281,1582,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013064"
"8119","FL83_08210","scaffold_35",324515,326577,2063,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007344"
"8120","FL83_08211","scaffold_35",328679,331582,2904,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000958"
"8121","FL83_08212","scaffold_35",332346,333149,804,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007346"
"8122","FL83_08213","scaffold_35",333326,335259,1934,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007347"
"8123","FL83_08214","scaffold_35",335592,339675,4084,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011366"
"8124","FL83_08215","scaffold_35",340253,342590,2338,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002485"
"8125","FL83_08216","scaffold_35",342851,346412,3562,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011373"
"8126","FL83_08217","scaffold_35",346641,349562,2922,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015301"
"8127","FL83_08218","scaffold_35",350595,351638,1044,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011379"
"8128","FL83_08219","scaffold_35",352484,353166,683,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015504"
"8129","FL83_08220","scaffold_35",353887,356436,2550,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004170"
"8130","FL83_08221","scaffold_35",356780,372923,16144,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007392"
"8131","FL83_08222","scaffold_35",377042,380431,3390,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"inx","OG0004173"
"8132","FL83_08223","scaffold_35",380558,381919,1362,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"inx","OG0003076"
"8133","FL83_08224","scaffold_35",382232,384643,2412,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013997"
"8134","FL83_08225","scaffold_35",385290,385590,301,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004178"
"8135","FL83_08226","scaffold_35",386588,386888,301,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"8136","FL83_08227","scaffold_35",387289,387766,478,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004178"
"8137","FL83_08228","scaffold_35",388461,388840,380,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"8138","FL83_08229","scaffold_35",389434,389821,388,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"8139","FL83_08230","scaffold_35",390279,393550,3272,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000696"
"8140","FL83_08231","scaffold_35",393638,395464,1827,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007420"
"8141","FL83_08232","scaffold_35",396929,398422,1494,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007423"
"8142","FL83_08233","scaffold_35",398789,399996,1208,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007426"
"8143","FL83_08234","scaffold_35",400117,402889,2773,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007431"
"8144","FL83_08235","scaffold_35",403126,405069,1944,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011408"
"8145","FL83_08236","scaffold_35",405702,407561,1860,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007436"
"8146","FL83_08237","scaffold_35",408347,408820,474,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022265"
"8147","FL83_08238","scaffold_35",408512,413869,5358,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004190"
"8148","FL83_08239","scaffold_35",409491,411185,1695,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002218"
"8149","FL83_08240","scaffold_35",415963,416589,627,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"8150","FL83_08241","scaffold_35",417041,418050,1010,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"8151","FL83_08242","scaffold_35",417664,421685,4022,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002148"
"8152","FL83_08243","scaffold_35",424345,460794,36450,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002487"
"8153","FL83_08244","scaffold_35",437805,438970,1166,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013076"
"8154","FL83_08245","scaffold_35",451939,455150,3212,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022266"
"8155","FL83_08246","scaffold_35",462003,462772,770,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022267"
"8156","FL83_08247","scaffold_35",470801,472696,1896,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015677"
"8157","FL83_08248","scaffold_35",476969,480291,3323,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000672"
"8158","FL83_08249","scaffold_35",482859,496921,14063,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007442"
"8159","FL83_08250","scaffold_35",496651,496989,339,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"8160","FL83_08251","scaffold_35",502613,507499,4887,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014672"
"8161","FL83_08252","scaffold_35",507757,508121,365,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000723"
"8162","FL83_08253","scaffold_35",508665,509570,906,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001320"
"8163","FL83_08254","scaffold_35",510801,511550,750,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011414"
"8164","FL83_08255","scaffold_35",515556,516537,982,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007444"
"8165","FL83_08256","scaffold_35",517440,520578,3139,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007445"
"8166","FL83_08257","scaffold_35",521366,523441,2076,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001638"
"8167","FL83_08258","scaffold_35",523738,524272,535,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011416"
"8168","FL83_08259","scaffold_35",525627,525920,294,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"8169","FL83_08260","scaffold_35",525766,527338,1573,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007449"
"8170","FL83_08261","scaffold_35",527873,528658,786,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007450"
"8171","FL83_08262","scaffold_35",528982,529689,708,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007452"
"8172","FL83_08263","scaffold_35",530190,531931,1742,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007453"
"8173","FL83_08264","scaffold_35",531974,533294,1321,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011419"
"8174","FL83_08265","scaffold_35",533570,536510,2941,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007454"
"8175","FL83_08267","scaffold_35",540651,543999,3349,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000201"
"8176","FL83_08268","scaffold_35",544097,551397,7301,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002490"
"8177","FL83_08269","scaffold_35",551561,551831,271,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007457"
"8178","FL83_08270","scaffold_37",653,2482,1830,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0016313"
"8179","FL83_08271","scaffold_37",2844,3277,434,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001098"
"8180","FL83_08272","scaffold_37",3931,5518,1588,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001098"
"8181","FL83_08273","scaffold_37",5907,6474,568,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022285"
"8182","FL83_08275","scaffold_37",13015,17871,4857,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022286"
"8183","FL83_08276","scaffold_37",18254,19462,1209,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000695"
"8184","FL83_08277","scaffold_37",19519,20626,1108,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000695"
"8185","FL83_08278","scaffold_37",21442,25839,4398,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004143"
"8186","FL83_08279","scaffold_37",26070,27520,1451,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000784"
"8187","FL83_08280","scaffold_37",27685,29562,1878,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000614"
"8188","FL83_08281","scaffold_37",31033,32151,1119,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000886"
"8189","FL83_08282","scaffold_37",34364,35500,1137,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000886"
"8190","FL83_08283","scaffold_37",35900,37009,1110,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002379"
"8191","FL83_08284","scaffold_37",39046,40881,1836,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010794"
"8192","FL83_08285","scaffold_37",42004,45998,3995,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005825"
"8193","FL83_08286","scaffold_37",46148,48503,2356,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005824"
"8194","FL83_08287","scaffold_37",50220,50510,291,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"8195","FL83_08288","scaffold_37",54940,55650,711,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"8196","FL83_08289","scaffold_37",59136,66315,7180,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005823"
"8197","FL83_08290","scaffold_37",67044,69447,2404,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005822"
"8198","FL83_08291","scaffold_37",74391,75016,626,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015946"
"8199","FL83_08292","scaffold_37",79483,91828,12346,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003761"
"8200","FL83_08294","scaffold_37",97674,98540,867,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"8201","FL83_08295","scaffold_37",106068,110745,4678,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0016133"
"8202","FL83_08296","scaffold_37",107225,108709,1485,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014959"
"8203","FL83_08298","scaffold_37",115074,115330,257,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"8204","FL83_08299","scaffold_37",116485,117139,655,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0016380"
"8205","FL83_08300","scaffold_37",117797,119091,1295,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012838"
"8206","FL83_08301","scaffold_37",119679,122380,2702,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0016312"
"8207","FL83_08302","scaffold_37",126040,127196,1157,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001478"
"8208","FL83_08303","scaffold_37",127432,128095,664,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012570"
"8209","FL83_08304","scaffold_37",128429,129138,710,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"8210","FL83_08305","scaffold_37",130254,136765,6512,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001294"
"8211","FL83_08306","scaffold_37",137197,138514,1318,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001294"
"8212","FL83_08307","scaffold_37",138271,139900,1630,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000246"
"8213","FL83_08308","scaffold_37",140180,141522,1343,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014831"
"8214","FL83_08309","scaffold_37",141908,143072,1165,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002017"
"8215","FL83_08310","scaffold_37",143372,144551,1180,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002017"
"8216","FL83_08311","scaffold_37",151806,152782,977,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005112"
"8217","FL83_08312","scaffold_37",151906,152864,959,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"8218","FL83_08313","scaffold_37",153651,155765,2115,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000200"
"8219","FL83_08314","scaffold_37",156138,157908,1771,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001219"
"8220","FL83_08315","scaffold_37",158184,160538,2355,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001219"
"8221","FL83_08316","scaffold_37",161380,161778,399,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"8222","FL83_08317","scaffold_37",161976,165403,3428,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002484"
"8223","FL83_08318","scaffold_37",165744,166073,330,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"8224","FL83_08319","scaffold_37",166175,167134,960,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000260"
"8225","FL83_08320","scaffold_37",167441,168488,1048,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013596"
"8226","FL83_08321","scaffold_37",168933,169676,744,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014664"
"8227","FL83_08322","scaffold_37",171323,172704,1382,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000123"
"8228","FL83_08323","scaffold_37",172771,175736,2966,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000694"
"8229","FL83_08324","scaffold_37",176525,177182,658,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001295"
"8230","FL83_08325","scaffold_37",177331,178047,717,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012715"
"8231","FL83_08326","scaffold_37",178679,179903,1225,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013970"
"8232","FL83_08327","scaffold_37",180977,182855,1879,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0016136"
"8233","FL83_08328","scaffold_37",182997,183350,354,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007494"
"8234","FL83_08329","scaffold_37",185104,185664,561,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000383"
"8235","FL83_08330","scaffold_37",186288,187268,981,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001243"
"8236","FL83_08331","scaffold_37",187504,188662,1159,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001243"
"8237","FL83_08332","scaffold_37",191094,192021,928,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001769"
"8238","FL83_08333","scaffold_37",192973,194261,1289,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000471"
