"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","gene_name","Orthogroup"
"1457","Csp11.Scaffold478.g1765","Scaffold478",43624,44322,699,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004461"
"1458","Csp11.Scaffold478.g1766","Scaffold478",44851,46179,1329,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010923"
"1459","Csp11.Scaffold478.g1767","Scaffold478",46329,48623,2295,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001658"
"1460","Csp11.Scaffold478.g1768","Scaffold478",49711,52143,2433,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0006114"
"1461","Csp11.Scaffold478.g1769","Scaffold478",54020,55469,1450,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008378"
"1462","Csp11.Scaffold478.g1770","Scaffold478",56042,57453,1412,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008377"
"1463","Csp11.Scaffold478.g1771","Scaffold478",60545,62161,1617,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011762"
"1464","Csp11.Scaffold478.g1772","Scaffold478",63967,64392,426,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014073"
"1465","Csp11.Scaffold478.g1773","Scaffold478",64849,66640,1792,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008376"
"1466","Csp11.Scaffold478.g1774","Scaffold478",67187,70614,3428,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001658"
"1467","Csp11.Scaffold478.g1775","Scaffold478",76269,76709,441,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001009"
"1468","Csp11.Scaffold478.g1776","Scaffold478",78605,79565,961,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008384"
"1469","Csp11.Scaffold478.g1777","Scaffold478",80869,83223,2355,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008383"
"1470","Csp11.Scaffold478.g1778","Scaffold478",83472,84612,1141,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008382"
"1471","Csp11.Scaffold478.g1779","Scaffold478",85227,86363,1137,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008381"
"1472","Csp11.Scaffold478.g1780","Scaffold478",86683,88962,2280,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008380"
"1473","Csp11.Scaffold478.g1781","Scaffold478",89296,90148,853,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008379"
"1474","Csp11.Scaffold478.g1782","Scaffold478",90346,91096,751,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011765"
"1475","Csp11.Scaffold478.g1783","Scaffold478",91322,92234,913,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"1476","Csp11.Scaffold478.g1784","Scaffold478",92397,94259,1863,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008386"
"1477","Csp11.Scaffold478.g1785","Scaffold478",94767,95674,908,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011764"
"1478","Csp11.Scaffold478.g1786","Scaffold478",95874,96664,791,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008385"
"1479","Csp11.Scaffold478.g1787","Scaffold478",97460,99612,2153,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014074"
"1480","Csp11.Scaffold478.g1788","Scaffold478",99858,100422,565,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008387"
"1481","Csp11.Scaffold478.g1789","Scaffold478",100587,102374,1788,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008387"
"1482","Csp11.Scaffold478.g1790","Scaffold478",102772,107802,5031,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011767"
"1483","Csp11.Scaffold478.g1791","Scaffold478",109205,109563,359,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002136"
"1484","Csp11.Scaffold478.g1792","Scaffold478",110042,116141,6100,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011766"
"1485","Csp11.Scaffold478.g1793","Scaffold478",117120,118448,1329,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008388"
"1486","Csp11.Scaffold478.g1794","Scaffold478",118913,119908,996,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011768"
"1487","Csp11.Scaffold478.g1795","Scaffold478",123346,124196,851,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000253"
"1488","Csp11.Scaffold478.g1796","Scaffold478",124436,125344,909,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008389"
"1489","Csp11.Scaffold478.g1797","Scaffold478",128406,129345,940,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000031"
"1490","Csp11.Scaffold478.g1798","Scaffold478",129677,130694,1018,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"rps-0","OG0008390"
"1491","Csp11.Scaffold478.g1799","Scaffold478",130993,133360,2368,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011769"
"1492","Csp11.Scaffold478.g1800","Scaffold478",133826,135007,1182,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002532"
"1493","Csp11.Scaffold478.g1801","Scaffold478",135405,136406,1002,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003221"
"1494","Csp11.Scaffold478.g1802","Scaffold478",136985,137814,830,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003221"
"1495","Csp11.Scaffold478.g1803","Scaffold478",138094,139267,1174,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001544"
"1496","Csp11.Scaffold478.g1804","Scaffold478",139463,140913,1451,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001544"
"1497","Csp11.Scaffold478.g1805","Scaffold478",141414,142485,1072,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000726"
"1498","Csp11.Scaffold479.g1806","Scaffold479",929,1108,180,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002654"
"1499","Csp11.Scaffold479.g1807","Scaffold479",1291,1665,375,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"1500","Csp11.Scaffold479.g1808","Scaffold479",2224,5615,3392,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003284"
"1501","Csp11.Scaffold479.g1809","Scaffold479",13311,13583,273,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019876"
"1502","Csp11.Scaffold479.g1810","Scaffold479",25550,36887,11338,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004579"
"1503","Csp11.Scaffold479.g1811","Scaffold479",39153,47231,8079,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0018639"
"1504","Csp11.Scaffold479.g1812","Scaffold479",47753,48124,372,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"1505","Csp11.Scaffold479.g1813","Scaffold479",50207,50545,339,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019877"
"1506","Csp11.Scaffold479.g1814","Scaffold479",51678,53414,1737,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001955"
"1507","Csp11.Scaffold479.g1815","Scaffold479",53865,57612,3748,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001120"
"1508","Csp11.Scaffold480.g1816","Scaffold480",901,1365,465,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002825"
"1509","Csp11.Scaffold480.g1817","Scaffold480",5844,7231,1388,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"1510","Csp11.Scaffold480.g1818","Scaffold480",8839,11634,2796,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001918"
"1511","Csp11.Scaffold480.g1819","Scaffold480",13004,14254,1251,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015665"
"1512","Csp11.Scaffold480.g1820","Scaffold480",21372,21655,284,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015897"
"1513","Csp11.Scaffold480.g1821","Scaffold480",21915,22160,246,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"1514","Csp11.Scaffold480.g1822","Scaffold480",25174,26778,1605,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000442"
"1515","Csp11.Scaffold480.g1823","Scaffold480",28681,29174,494,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000442"
"1516","Csp11.Scaffold480.g1824","Scaffold480",30947,32186,1240,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0024254"
"1517","Csp11.Scaffold480.g1825","Scaffold480",34780,35241,462,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002774"
"1518","Csp11.Scaffold480.g1826","Scaffold480",43014,44264,1251,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002164"
"1519","Csp11.Scaffold480.g1827","Scaffold480",44465,44833,369,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000062"
"1520","Csp11.Scaffold480.g1828","Scaffold480",45437,46911,1475,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000847"
"1521","Csp11.Scaffold480.g1829","Scaffold480",48920,50218,1299,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014453"
"1522","Csp11.Scaffold480.g1830","Scaffold480",50827,51495,669,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015665"
"1523","Csp11.Scaffold480.g1831","Scaffold480",53820,54088,269,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014300"
"1524","Csp11.Scaffold480.g1832","Scaffold480",56963,59057,2095,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013759"
"1525","Csp11.Scaffold481.g1833","Scaffold481",310,938,629,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002131"
"1526","Csp11.Scaffold481.g1834","Scaffold481",1755,2376,622,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002131"
"1527","Csp11.Scaffold481.g1835","Scaffold481",3366,4125,760,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002131"
"1528","Csp11.Scaffold481.g1836","Scaffold481",5123,6063,941,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002131"
"1529","Csp11.Scaffold481.g1837","Scaffold481",6334,7669,1336,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"1530","Csp11.Scaffold481.g1838","Scaffold481",8610,9105,496,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002131"
"1531","Csp11.Scaffold481.g1839","Scaffold481",12441,13651,1211,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004962"
"1532","Csp11.Scaffold481.g1840","Scaffold481",13942,14463,522,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003431"
"1533","Csp11.Scaffold481.g1841","Scaffold481",14959,15434,476,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012413"
"1534","Csp11.Scaffold481.g1842","Scaffold481",15663,17562,1900,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002102"
"1535","Csp11.Scaffold481.g1843","Scaffold481",17956,20692,2737,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0016562"
"1536","Csp11.Scaffold481.g1844","Scaffold481",21199,23229,2031,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009059"
"1537","Csp11.Scaffold481.g1845","Scaffold481",23642,24886,1245,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012414"
"1538","Csp11.Scaffold481.g1846","Scaffold481",25013,26583,1571,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001982"
"1539","Csp11.Scaffold481.g1847","Scaffold481",27475,28608,1134,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002131"
"1540","Csp11.Scaffold481.g1848","Scaffold481",30410,31932,1523,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000223"
"1541","Csp11.Scaffold481.g1849","Scaffold481",32328,36022,3695,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004963"
"1542","Csp11.Scaffold481.g1850","Scaffold481",37449,41526,4078,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010247"
"1543","Csp11.Scaffold481.g1851","Scaffold481",43251,44647,1397,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"1544","Csp11.Scaffold481.g1852","Scaffold481",44930,45573,644,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001487"
"1545","Csp11.Scaffold481.g1853","Scaffold481",46372,47262,891,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010248"
"1546","Csp11.Scaffold481.g1854","Scaffold481",48028,50676,2649,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010249"
"1547","Csp11.Scaffold481.g1855","Scaffold481",52611,54355,1745,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010250"
"1548","Csp11.Scaffold481.g1856","Scaffold481",56136,56665,530,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000098"
"1549","Csp11.Scaffold481.g1857","Scaffold481",57729,60839,3111,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014204"
"1550","Csp11.Scaffold481.g1858","Scaffold481",61492,62594,1103,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000522"
"1551","Csp11.Scaffold481.g1859","Scaffold481",62892,64018,1127,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000522"
"1552","Csp11.Scaffold481.g1860","Scaffold481",64188,65316,1129,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000522"
"1553","Csp11.Scaffold481.g1861","Scaffold481",66419,67037,619,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012415"
"1554","Csp11.Scaffold481.g1862","Scaffold481",68967,70907,1941,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000522"
"1555","Csp11.Scaffold481.g1863","Scaffold481",72383,73490,1108,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000522"
"1556","Csp11.Scaffold481.g1864","Scaffold481",73672,74364,693,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004185"
"1557","Csp11.Scaffold481.g1865","Scaffold481",75186,76275,1090,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004964"
"1558","Csp11.Scaffold481.g1866","Scaffold481",76449,77720,1272,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013461"
"1559","Csp11.Scaffold481.g1867","Scaffold481",78019,78649,631,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010251"
"1560","Csp11.Scaffold481.g1868","Scaffold481",78919,84529,5611,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002680"
"1561","Csp11.Scaffold481.g1869","Scaffold481",84721,85569,849,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012416"
"1562","Csp11.Scaffold481.g1870","Scaffold481",87038,87483,446,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000851"
"1563","Csp11.Scaffold481.g1871","Scaffold481",88284,89966,1683,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002548"
"1564","Csp11.Scaffold481.g1872","Scaffold481",90667,93479,2813,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013464"
"1565","Csp11.Scaffold482.g1873","Scaffold482",396,3547,3152,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001308"
"1566","Csp11.Scaffold482.g1874","Scaffold482",5770,6071,302,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0017646"
"1567","Csp11.Scaffold482.g1875","Scaffold482",7352,7897,546,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001308"
"1568","Csp11.Scaffold482.g1876","Scaffold482",17003,19005,2003,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000001"
"1569","Csp11.Scaffold482.g1877","Scaffold482",19697,21909,2213,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000001"
"1570","Csp11.Scaffold482.g1878","Scaffold482",23614,24739,1126,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000023"
"1571","Csp11.Scaffold482.g1879","Scaffold482",25235,27775,2541,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000001"
"1572","Csp11.Scaffold482.g1880","Scaffold482",28952,29417,466,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"1573","Csp11.Scaffold482.g1881","Scaffold482",29884,32424,2541,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"1574","Csp11.Scaffold482.g1882","Scaffold482",32747,35364,2618,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"1575","Csp11.Scaffold482.g1883","Scaffold482",38548,43050,4503,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005570"
"1576","Csp11.Scaffold482.g1884","Scaffold482",43729,45732,2004,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005571"
"1577","Csp11.Scaffold482.g1885","Scaffold482",50868,53984,3117,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003230"
"1578","Csp11.Scaffold482.g1886","Scaffold482",55718,57822,2105,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000645"
"1579","Csp11.Scaffold482.g1887","Scaffold482",62183,62896,714,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002954"
"1580","Csp11.Scaffold482.g1888","Scaffold482",67886,68454,569,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000053"
"1581","Csp11.Scaffold482.g1889","Scaffold482",71824,74981,3158,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000001"
"1582","Csp11.Scaffold483.g1890","Scaffold483",29,4602,4574,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002651"
"1583","Csp11.Scaffold483.g1891","Scaffold483",6140,7992,1853,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000097"
"1584","Csp11.Scaffold483.g1892","Scaffold483",8904,13425,4522,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000963"
"1585","Csp11.Scaffold483.g1893","Scaffold483",16498,20594,4097,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004844"
"1586","Csp11.Scaffold483.g1894","Scaffold483",29028,35939,6912,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013386"
"1587","Csp11.Scaffold483.g1895","Scaffold483",43882,46232,2351,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"1588","Csp11.Scaffold483.g1896","Scaffold483",51009,53362,2354,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013387"
"1589","Csp11.Scaffold483.g1897","Scaffold483",53651,55280,1630,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004846"
"1590","Csp11.Scaffold483.g1898","Scaffold483",55662,56832,1171,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004847"
"1591","Csp11.Scaffold483.g1899","Scaffold483",58178,60295,2118,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012280"
"1592","Csp11.Scaffold483.g1900","Scaffold483",61478,62047,570,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000150"
"1593","Csp11.Scaffold483.g1901","Scaffold483",63103,63747,645,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000150"
"1594","Csp11.Scaffold483.g1902","Scaffold483",65184,66865,1682,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004846"
"1595","Csp11.Scaffold484.g1903","Scaffold484",7132,8681,1550,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008465"
"1596","Csp11.Scaffold484.g1904","Scaffold484",13567,14980,1414,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008249"
"1597","Csp11.Scaffold484.g1905","Scaffold484",17317,18705,1389,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008250"
"1598","Csp11.Scaffold484.g1906","Scaffold484",23003,24104,1102,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0023840"
"1599","Csp11.Scaffold484.g1907","Scaffold484",27353,27835,483,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008241"
"1600","Csp11.Scaffold484.g1908","Scaffold484",30376,32591,2216,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0008251"
